# Renewables.ninja Solar photovoltaic power (PV) (Point API) - 40.734, 19.437 - Version: 1.4 (gsee f9b6961) - License: https://creativecommons.org/licenses/by-nc/4.0/ - Reference: https://doi.org/10.1016/j.energy.2016.08.060
# Units: time in UTC, electricity in kW, irradiance_direct in unknown, irradiance_diffuse in unknown, temperature in ºC, missing in binary flag
# {"units": {"time": "UTC", "electricity": "kW", "irradiance_direct": "unknown", "irradiance_diffuse": "unknown", "temperature": "\u00baC", "missing": "binary flag"}, "params": {"lat": "40.73359591755215", "lon": "19.437023344892737", "date_from": "2015-01-01", "date_to": "2015-12-31", "dataset": "sarah", "header": "true", "local_time": "false", "capacity": "1", "system_loss": "0.1", "tracking": "0", "tilt": "35", "azim": "180", "raw": "true"}}
time,electricity,irradiance_direct,irradiance_diffuse,temperature,missing
2015-10-21 05:00,0,0,0.003,16.986,0
2015-10-21 06:00,0.064,0.026,0.066,17.712,0
2015-10-21 07:00,0.157,0.046,0.146,18.220,0
2015-10-21 08:00,0.298,0.131,0.219,18.831,0
2015-10-21 09:00,0.373,0.180,0.260,19.618,0
2015-10-21 10:00,0.348,0.138,0.273,20.195,0
2015-10-21 11:00,0.409,0.209,0.276,20.492,0
2015-10-21 12:00,0.354,0.163,0.257,20.640,0
2015-10-21 13:00,0.235,0.087,0.194,20.578,0
2015-10-21 14:00,0.084,0.012,0.102,20.253,0
2015-10-21 15:00,0.025,0.006,0.041,19.675,0
2015-10-21 16:00,0,0,0,18.962,0
2015-10-21 17:00,0,0,0,18.743,0
2015-10-21 18:00,0,0,0,18.406,0
2015-10-21 19:00,0,0,0,18.063,0
2015-10-21 20:00,0,0,0,17.701,0
2015-10-21 21:00,0,0,0,17.511,0
2015-10-21 22:00,0,0,0,17.407,0
2015-10-21 23:00,0,0,0,17.269,0
2015-10-22 00:00,0,0,0,17.121,0
2015-10-22 01:00,0,0,0,17.029,0
2015-10-22 02:00,0,0,0,17.496,0
2015-10-22 03:00,0,0,0,18.133,0
2015-10-22 04:00,0,0,0,18.532,0
2015-10-22 05:00,0,0,0.005,18.822,0
2015-10-22 06:00,0.006,0,0.024,19.004,0
2015-10-22 07:00,0.060,0.001,0.086,19.108,0
2015-10-22 08:00,0.174,0.033,0.179,18.981,0
2015-10-22 09:00,0.257,0.061,0.243,18.946,0
2015-10-22 10:00,0.304,0.104,0.254,19.178,0
2015-10-22 11:00,0.173,0.016,0.195,19.452,0
2015-10-22 12:00,0.157,0.017,0.177,19.541,0
2015-10-22 13:00,0.068,0.006,0.090,19.243,0
2015-10-22 14:00,0.063,0.005,0.086,18.546,0
2015-10-22 15:00,0.019,0.007,0.033,17.751,0
2015-10-22 16:00,0,0,0,17.093,0
2015-10-22 17:00,0,0,0,16.412,0
2015-10-22 18:00,0,0,0,15.758,0
2015-10-22 19:00,0,0,0,15.301,0
2015-10-22 20:00,0,0,0,15.242,0
2015-10-22 21:00,0,0,0,15.380,0
2015-10-22 22:00,0,0,0,15.668,0
2015-10-22 23:00,0,0,0,15.762,0
2015-10-23 00:00,0,0,0,15.777,0
2015-10-23 01:00,0,0,0,15.750,0
2015-10-23 02:00,0,0,0,15.831,0
2015-10-23 03:00,0,0,0,15.738,0
2015-10-23 04:00,0,0,0,15.446,0
2015-10-23 05:00,0.009,0.017,0.011,15.106,0
2015-10-23 06:00,0.211,0.205,0.044,15.452,0
2015-10-23 07:00,0.402,0.380,0.087,16.054,0
2015-10-23 08:00,0.594,0.628,0.086,17.056,0
2015-10-23 09:00,0.696,0.764,0.099,18.322,0
2015-10-23 10:00,0.718,0.776,0.126,19.542,0
2015-10-23 11:00,0.703,0.753,0.132,20.373,0
2015-10-23 12:00,0.634,0.651,0.134,20.760,0
2015-10-23 13:00,0.499,0.465,0.135,20.655,0
2015-10-23 14:00,0.310,0.252,0.114,20.026,0
2015-10-23 15:00,0.073,0.048,0.053,18.561,0
2015-10-23 16:00,0,0,0,16.993,0
2015-10-23 17:00,0,0,0,16.128,0
2015-10-23 18:00,0,0,0,15.283,0
2015-10-23 19:00,0,0,0,14.642,0
2015-10-23 20:00,0,0,0,14.140,0
2015-10-23 21:00,0,0,0,13.718,0
2015-10-23 22:00,0,0,0,13.404,0
2015-10-23 23:00,0,0,0,13.158,0
2015-10-24 00:00,0,0,0,12.972,0
2015-10-24 01:00,0,0,0,12.877,0
2015-10-24 02:00,0,0,0,12.816,0
2015-10-24 03:00,0,0,0,12.696,0
2015-10-24 04:00,0,0,0,12.502,0
2015-10-24 05:00,0.008,0.016,0.010,12.488,0
2015-10-24 06:00,0.204,0.193,0.047,14.001,0
2015-10-24 07:00,0.420,0.411,0.075,15.418,0
2015-10-24 08:00,0.577,0.591,0.099,16.809,0
2015-10-24 09:00,0.671,0.708,0.118,18.129,0
2015-10-24 10:00,0.709,0.757,0.132,19.301,0
2015-10-24 11:00,0.679,0.698,0.150,20.155,0
2015-10-24 12:00,0.609,0.597,0.151,20.685,0
2015-10-24 13:00,0.480,0.436,0.141,20.837,0
2015-10-24 14:00,0.294,0.234,0.116,20.605,0
2015-10-24 15:00,0.067,0.045,0.050,19.341,0
2015-10-24 16:00,0,0,0,18.033,0
2015-10-24 17:00,0,0,0,17.270,0
2015-10-24 18:00,0,0,0,16.541,0
2015-10-24 19:00,0,0,0,15.897,0
2015-10-24 20:00,0,0,0,15.355,0
2015-10-24 21:00,0,0,0,14.927,0
2015-10-24 22:00,0,0,0,14.566,0
2015-10-24 23:00,0,0,0,14.317,0
2015-10-25 00:00,0,0,0,14.187,0
2015-10-25 01:00,0,0,0,14.131,0
2015-10-25 02:00,0,0,0,14.173,0
2015-10-25 03:00,0,0,0,14.138,0
2015-10-25 04:00,0,0,0,14.026,0
2015-10-25 05:00,0.007,0.015,0.010,14.028,0
2015-10-25 06:00,0.197,0.186,0.047,15.235,0
2015-10-25 07:00,0.412,0.404,0.076,16.574,0
2015-10-25 08:00,0.567,0.579,0.101,17.688,0
2015-10-25 09:00,0.659,0.686,0.124,18.373,0
2015-10-25 10:00,0.699,0.732,0.138,18.822,0
2015-10-25 11:00,0.673,0.679,0.155,19.085,0
2015-10-25 12:00,0.606,0.586,0.152,19.164,0
2015-10-25 13:00,0.476,0.423,0.143,19.030,0
2015-10-25 14:00,0.293,0.231,0.113,18.573,0
2015-10-25 15:00,0.075,0.054,0.049,17.472,0
2015-10-25 16:00,0,0,0,16.746,0
2015-10-25 17:00,0,0,0,16.651,0
2015-10-25 18:00,0,0,0,16.540,0
2015-10-25 19:00,0,0,0,16.449,0
2015-10-25 20:00,0,0,0,16.308,0
2015-10-25 21:00,0,0,0,16.107,0
2015-10-25 22:00,0,0,0,15.806,0
2015-10-25 23:00,0,0,0,15.517,0
2015-10-26 00:00,0,0,0,15.327,0
2015-10-26 01:00,0,0,0,15.147,0
2015-10-26 02:00,0,0,0,15.039,0
2015-10-26 03:00,0,0,0,14.935,0
2015-10-26 04:00,0,0,0,14.786,0
2015-10-26 05:00,0.003,0.010,0.009,14.977,0
2015-10-26 06:00,0.144,0.115,0.061,15.765,0
2015-10-26 07:00,0.332,0.272,0.114,16.902,0
2015-10-26 08:00,0.483,0.422,0.149,17.631,0
2015-10-26 09:00,0.565,0.496,0.184,18.407,0
2015-10-26 10:00,0.643,0.613,0.177,19.090,0
2015-10-26 11:00,0.648,0.629,0.170,19.522,0
2015-10-26 12:00,0.543,0.470,0.185,19.674,0
2015-10-26 13:00,0.373,0.261,0.179,19.569,0
2015-10-26 14:00,0.187,0.100,0.126,19.130,0
2015-10-26 15:00,0.034,0.017,0.041,18.118,0
2015-10-26 16:00,0,0,0,17.543,0
2015-10-26 17:00,0,0,0,17.390,0
2015-10-26 18:00,0,0,0,17.309,0
2015-10-26 19:00,0,0,0,17.101,0
2015-10-26 20:00,0,0,0,16.916,0
2015-10-26 21:00,0,0,0,16.575,0
2015-10-26 22:00,0,0,0,16.198,0
2015-10-26 23:00,0,0,0,15.970,0
2015-10-27 00:00,0,0,0,15.720,0
2015-10-27 01:00,0,0,0,15.495,0
2015-10-27 02:00,0,0,0,15.098,0
2015-10-27 03:00,0,0,0,14.780,0
2015-10-27 04:00,0,0,0,14.465,0
2015-10-27 05:00,0.004,0.012,0.009,14.355,0
2015-10-27 06:00,0.185,0.172,0.049,15.507,0
2015-10-27 07:00,0.400,0.389,0.078,17.034,0
2015-10-27 08:00,0.555,0.564,0.102,18.247,0
2015-10-27 09:00,0.648,0.675,0.124,19.290,0
2015-10-27 10:00,0.688,0.720,0.140,19.903,0
2015-10-27 11:00,0.662,0.670,0.154,20.216,0
2015-10-27 12:00,0.593,0.571,0.154,20.192,0
2015-10-27 13:00,0.464,0.410,0.143,19.855,0
2015-10-27 14:00,0.275,0.211,0.114,19.196,0
2015-10-27 15:00,0.056,0.039,0.044,17.991,0
2015-10-27 16:00,0,0,0,17.326,0
2015-10-27 17:00,0,0,0,17.315,0
2015-10-27 18:00,0,0,0,17.301,0
2015-10-27 19:00,0,0,0,17.184,0
2015-10-27 20:00,0,0,0,16.972,0
2015-10-27 21:00,0,0,0,16.837,0
2015-10-27 22:00,0,0,0,16.675,0
2015-10-27 23:00,0,0,0,16.565,0
2015-10-28 00:00,0,0,0,16.056,0
2015-10-28 01:00,0,0,0,15.686,0
2015-10-28 02:00,0,0,0,15.580,0
2015-10-28 03:00,0,0,0,15.422,0
2015-10-28 04:00,0,0,0,15.295,0
2015-10-28 05:00,0.003,0.012,0.008,15.268,0
2015-10-28 06:00,0.178,0.167,0.047,16.507,0
2015-10-28 07:00,0.394,0.385,0.077,18.070,0
2015-10-28 08:00,0.542,0.546,0.107,19.145,0
2015-10-28 09:00,0.555,0.491,0.180,19.739,0
2015-10-28 10:00,0.558,0.458,0.219,20.013,0
2015-10-28 11:00,0.510,0.375,0.237,20.033,0
2015-10-28 12:00,0.434,0.293,0.222,19.871,0
2015-10-28 13:00,0.377,0.273,0.172,19.577,0
2015-10-28 14:00,0.255,0.186,0.115,19.070,0
2015-10-28 15:00,0.072,0.058,0.042,17.989,0
2015-10-28 16:00,0,0,0,17.192,0
2015-10-28 17:00,0,0,0,17.161,0
2015-10-28 18:00,0,0,0,17.129,0
2015-10-28 19:00,0,0,0,17.006,0
2015-10-28 20:00,0,0,0,16.823,0
2015-10-28 21:00,0,0,0,16.734,0
2015-10-28 22:00,0,0,0,16.619,0
2015-10-28 23:00,0,0,0,16.504,0
2015-10-29 00:00,0,0,0,16.431,0
2015-10-29 01:00,0,0,0,16.407,0
2015-10-29 02:00,0,0,0,16.476,0
2015-10-29 03:00,0,0,0,16.567,0
2015-10-29 04:00,0,0,0,16.558,0
2015-10-29 05:00,0.002,0.012,0.007,16.539,0
2015-10-29 06:00,0.187,0.184,0.041,17.242,0
2015-10-29 07:00,0.395,0.389,0.074,17.940,0
2015-10-29 08:00,0.541,0.540,0.108,18.339,0
2015-10-29 09:00,0.628,0.631,0.135,18.596,0
2015-10-29 10:00,0.664,0.665,0.154,18.892,0
2015-10-29 11:00,0.614,0.568,0.182,19.150,0
2015-10-29 12:00,0.538,0.467,0.181,19.303,0
2015-10-29 13:00,0.246,0.119,0.173,19.299,0
2015-10-29 14:00,0.097,0.040,0.088,19.011,0
2015-10-29 15:00,0.026,0.018,0.030,18.085,0
2015-10-29 16:00,0,0,0,17.435,0
2015-10-29 17:00,0,0,0,17.394,0
2015-10-29 18:00,0,0,0,17.377,0
2015-10-29 19:00,0,0,0,17.313,0
2015-10-29 20:00,0,0,0,17.288,0
2015-10-29 21:00,0,0,0,17.215,0
2015-10-29 22:00,0,0,0,16.912,0
2015-10-29 23:00,0,0,0,16.473,0
2015-10-30 00:00,0,0,0,16.037,0
2015-10-30 01:00,0,0,0,15.591,0
2015-10-30 02:00,0,0,0,15.176,0
2015-10-30 03:00,0,0,0,14.840,0
2015-10-30 04:00,0,0,0,14.530,0
2015-10-30 05:00,0,0.002,0.006,14.285,0
2015-10-30 06:00,0.051,0.021,0.056,14.796,0
2015-10-30 07:00,0.172,0.075,0.132,15.667,0
2015-10-30 08:00,0.156,0.021,0.169,16.574,0
2015-10-30 09:00,0.165,0.020,0.181,17.550,0
2015-10-30 10:00,0.302,0.091,0.263,18.146,0
2015-10-30 11:00,0.240,0.047,0.237,18.310,0
2015-10-30 12:00,0.250,0.075,0.220,18.301,0
2015-10-30 13:00,0.293,0.185,0.160,18.221,0
2015-10-30 14:00,0.176,0.100,0.113,17.996,0
2015-10-30 15:00,0.010,0.004,0.025,17.237,0
2015-10-30 16:00,0,0,0,16.458,0
2015-10-30 17:00,0,0,0,16.083,0
2015-10-30 18:00,0,0,0,15.887,0
2015-10-30 19:00,0,0,0,15.549,0
2015-10-30 20:00,0,0,0,15.112,0
2015-10-30 21:00,0,0,0,14.704,0
2015-10-30 22:00,0,0,0,14.428,0
2015-10-30 23:00,0,0,0,14.333,0
2015-10-31 00:00,0,0,0,14.277,0
2015-10-31 01:00,0,0,0,14.109,0
2015-10-31 02:00,0,0,0,13.915,0
2015-10-31 03:00,0,0,0,13.676,0
2015-10-31 04:00,0,0,0,13.393,0
2015-10-31 05:00,0,0.002,0.005,13.194,0
2015-10-31 06:00,0.054,0.022,0.057,14.291,0
2015-10-31 07:00,0.176,0.081,0.131,15.672,0
2015-10-31 08:00,0.359,0.235,0.182,16.477,0
2015-10-31 09:00,0.562,0.499,0.172,17.154,0
2015-10-31 10:00,0.629,0.590,0.174,17.758,0
2015-10-31 11:00,0.416,0.252,0.237,18.142,0
2015-10-31 12:00,0.304,0.129,0.227,18.402,0
2015-10-31 13:00,0.183,0.054,0.167,18.284,0
2015-10-31 14:00,0.118,0.050,0.101,17.721,0
2015-10-31 15:00,0.028,0.018,0.032,16.912,0
2015-10-31 16:00,0,0,0,16.130,0
2015-10-31 17:00,0,0,0,15.411,0
2015-10-31 18:00,0,0,0,14.604,0
2015-10-31 19:00,0,0,0,14.005,0
2015-10-31 20:00,0,0,0,13.789,0
2015-10-31 21:00,0,0,0,13.737,0
2015-10-31 22:00,0,0,0,13.623,0
2015-10-31 23:00,0,0,0,13.332,0
2015-11-01 00:00,0,0,0,12.955,0
2015-11-01 01:00,0,0,0,12.668,0
2015-11-01 02:00,0,0,0,12.490,0
2015-11-01 03:00,0,0,0,12.396,0
2015-11-01 04:00,0,0,0,12.299,0
2015-11-01 05:00,0,0,0.001,12.196,0
2015-11-01 06:00,0.107,0.081,0.054,13.021,0
2015-11-01 07:00,0.267,0.185,0.123,14.301,0
2015-11-01 08:00,0.526,0.499,0.120,15.409,0
2015-11-01 09:00,0.648,0.659,0.126,16.476,0
2015-11-01 10:00,0.671,0.668,0.155,17.309,0
2015-11-01 11:00,0.644,0.620,0.167,17.942,0
2015-11-01 12:00,0.559,0.501,0.170,18.244,0
2015-11-01 13:00,0.447,0.384,0.143,18.170,0
2015-11-01 14:00,0.305,0.259,0.098,17.645,0
2015-11-01 15:00,0.071,0.065,0.034,16.535,0
2015-11-01 16:00,0,0,0,15.452,0
2015-11-01 17:00,0,0,0,14.633,0
2015-11-01 18:00,0,0,0,13.824,0
2015-11-01 19:00,0,0,0,13.198,0
2015-11-01 20:00,0,0,0,12.743,0
2015-11-01 21:00,0,0,0,12.418,0
2015-11-01 22:00,0,0,0,12.202,0
2015-11-01 23:00,0,0,0,12.140,0
2015-11-02 00:00,0,0,0,12.173,0
2015-11-02 01:00,0,0,0,12.210,0
2015-11-02 02:00,0,0,0,12.230,0
2015-11-02 03:00,0,0,0,12.073,0
2015-11-02 04:00,0,0,0,11.941,0
2015-11-02 05:00,0,0,0.001,11.887,0
2015-11-02 06:00,0.179,0.178,0.033,13.122,0
2015-11-02 07:00,0.426,0.436,0.056,14.895,0
2015-11-02 08:00,0.578,0.606,0.083,16.256,0
2015-11-02 09:00,0.672,0.719,0.104,17.316,0
2015-11-02 10:00,0.708,0.756,0.123,18.030,0
2015-11-02 11:00,0.682,0.705,0.138,18.520,0
2015-11-02 12:00,0.611,0.606,0.138,18.775,0
2015-11-02 13:00,0.487,0.454,0.125,18.754,0
2015-11-02 14:00,0.287,0.234,0.102,18.283,0
2015-11-02 15:00,0.042,0.035,0.033,16.899,0
2015-11-02 16:00,0,0,0,16.113,0
2015-11-02 17:00,0,0,0,15.860,0
2015-11-02 18:00,0,0,0,15.604,0
2015-11-02 19:00,0,0,0,15.272,0
2015-11-02 20:00,0,0,0,14.928,0
2015-11-02 21:00,0,0,0,14.564,0
2015-11-02 22:00,0,0,0,14.265,0
2015-11-02 23:00,0,0,0,14.027,0
2015-11-03 00:00,0,0,0,13.771,0
2015-11-03 01:00,0,0,0,13.576,0
2015-11-03 02:00,0,0,0,13.474,0
2015-11-03 03:00,0,0,0,13.376,0
2015-11-03 04:00,0,0,0,13.170,0
2015-11-03 05:00,0,0,0.001,13.151,0
2015-11-03 06:00,0.163,0.161,0.034,13.864,0
2015-11-03 07:00,0.327,0.279,0.099,15.569,0
2015-11-03 08:00,0.566,0.585,0.088,16.374,0
2015-11-03 09:00,0.672,0.719,0.104,17.226,0
2015-11-03 10:00,0.706,0.754,0.122,17.946,0
2015-11-03 11:00,0.666,0.672,0.147,18.340,0
2015-11-03 12:00,0.597,0.579,0.144,18.443,0
2015-11-03 13:00,0.446,0.386,0.139,18.260,0
2015-11-03 14:00,0.245,0.181,0.108,17.628,0
2015-11-03 15:00,0.024,0.016,0.029,16.000,0
2015-11-03 16:00,0,0,0,15.199,0
2015-11-03 17:00,0,0,0,15.011,0
2015-11-03 18:00,0,0,0,14.735,0
2015-11-03 19:00,0,0,0,14.537,0
2015-11-03 20:00,0,0,0,14.311,0
2015-11-03 21:00,0,0,0,14.112,0
2015-11-03 22:00,0,0,0,13.977,0
2015-11-03 23:00,0,0,0,13.795,0
2015-11-04 00:00,0,0,0,13.652,0
2015-11-04 01:00,0,0,0,13.481,0
2015-11-04 02:00,0,0,0,13.361,0
2015-11-04 03:00,0,0,0,13.336,0
2015-11-04 04:00,0,0,0,13.343,0
2015-11-04 05:00,0,0,0.001,13.228,0
2015-11-04 06:00,0.167,0.166,0.034,13.861,0
2015-11-04 07:00,0.413,0.422,0.057,15.523,0
2015-11-04 08:00,0.572,0.600,0.082,16.414,0
2015-11-04 09:00,0.667,0.712,0.103,17.255,0
2015-11-04 10:00,0.707,0.759,0.118,17.823,0
2015-11-04 11:00,0.680,0.704,0.135,18.082,0
2015-11-04 12:00,0.606,0.597,0.137,18.111,0
2015-11-04 13:00,0.479,0.442,0.124,17.871,0
2015-11-04 14:00,0.281,0.229,0.100,17.283,0
2015-11-04 15:00,0.038,0.032,0.030,15.945,0
2015-11-04 16:00,0,0,0,15.338,0
2015-11-04 17:00,0,0,0,15.134,0
2015-11-04 18:00,0,0,0,15.072,0
2015-11-04 19:00,0,0,0,14.916,0
2015-11-04 20:00,0,0,0,14.734,0
2015-11-04 21:00,0,0,0,14.619,0
2015-11-04 22:00,0,0,0,14.518,0
2015-11-04 23:00,0,0,0,14.327,0
2015-11-05 00:00,0,0,0,14.023,0
2015-11-05 01:00,0,0,0,13.811,0
2015-11-05 02:00,0,0,0,13.736,0
2015-11-05 03:00,0,0,0,13.693,0
2015-11-05 04:00,0,0,0,13.634,0
2015-11-05 05:00,0,0,0.001,13.555,0
2015-11-05 06:00,0.158,0.155,0.035,14.056,0
2015-11-05 07:00,0.404,0.407,0.060,15.298,0
2015-11-05 08:00,0.563,0.581,0.087,16.066,0
2015-11-05 09:00,0.659,0.696,0.107,16.880,0
2015-11-05 10:00,0.699,0.741,0.123,17.451,0
2015-11-05 11:00,0.680,0.704,0.134,17.867,0
2015-11-05 12:00,0.611,0.609,0.132,18.050,0
2015-11-05 13:00,0.469,0.426,0.127,17.912,0
2015-11-05 14:00,0.254,0.196,0.103,17.379,0
2015-11-05 15:00,0.034,0.029,0.028,15.928,0
2015-11-05 16:00,0,0,0,15.248,0
2015-11-05 17:00,0,0,0,15.114,0
2015-11-05 18:00,0,0,0,15.002,0
2015-11-05 19:00,0,0,0,14.800,0
2015-11-05 20:00,0,0,0,14.641,0
2015-11-05 21:00,0,0,0,14.492,0
2015-11-05 22:00,0,0,0,14.327,0
2015-11-05 23:00,0,0,0,14.205,0
2015-11-06 00:00,0,0,0,14.111,0
2015-11-06 01:00,0,0,0,14.033,0
2015-11-06 02:00,0,0,0,14.019,0
2015-11-06 03:00,0,0,0,14.033,0
2015-11-06 04:00,0,0,0,13.943,0
2015-11-06 05:00,0,0,0.001,13.880,0
2015-11-06 06:00,0.152,0.149,0.035,14.461,0
2015-11-06 07:00,0.394,0.395,0.062,15.974,0
2015-11-06 08:00,0.558,0.578,0.086,16.852,0
2015-11-06 09:00,0.659,0.703,0.104,17.808,0
2015-11-06 10:00,0.695,0.743,0.120,18.461,0
2015-11-06 11:00,0.674,0.700,0.134,18.883,0
2015-11-06 12:00,0.602,0.599,0.133,18.989,0
2015-11-06 13:00,0.473,0.440,0.122,18.782,0
2015-11-06 14:00,0.270,0.220,0.098,18.055,0
2015-11-06 15:00,0.030,0.027,0.027,16.381,0
2015-11-06 16:00,0,0,0,15.607,0
2015-11-06 17:00,0,0,0,15.452,0
2015-11-06 18:00,0,0,0,15.416,0
2015-11-06 19:00,0,0,0,15.403,0
2015-11-06 20:00,0,0,0,15.314,0
2015-11-06 21:00,0,0,0,15.073,0
2015-11-06 22:00,0,0,0,14.795,0
2015-11-06 23:00,0,0,0,14.458,0
2015-11-07 00:00,0,0,0,14.216,0
2015-11-07 01:00,0,0,0,14.080,0
2015-11-07 02:00,0,0,0,13.896,0
2015-11-07 03:00,0,0,0,13.655,0
2015-11-07 04:00,0,0,0,13.651,0
2015-11-07 05:00,0,0,0.001,13.762,0
2015-11-07 06:00,0.148,0.145,0.035,14.594,0
2015-11-07 07:00,0.391,0.393,0.061,16.195,0
2015-11-07 08:00,0.553,0.576,0.084,17.482,0
2015-11-07 09:00,0.650,0.693,0.105,18.597,0
2015-11-07 10:00,0.691,0.742,0.119,19.231,0
2015-11-07 11:00,0.669,0.697,0.132,19.443,0
2015-11-07 12:00,0.600,0.599,0.132,19.328,0
2015-11-07 13:00,0.473,0.441,0.120,18.910,0
2015-11-07 14:00,0.270,0.222,0.096,18.001,0
2015-11-07 15:00,0.029,0.027,0.025,16.408,0
2015-11-07 16:00,0,0,0,15.816,0
2015-11-07 17:00,0,0,0,15.699,0
2015-11-07 18:00,0,0,0,15.673,0
2015-11-07 19:00,0,0,0,15.613,0
2015-11-07 20:00,0,0,0,15.487,0
2015-11-07 21:00,0,0,0,15.215,0
2015-11-07 22:00,0,0,0,14.837,0
2015-11-07 23:00,0,0,0,14.508,0
2015-11-08 00:00,0,0,0,14.248,0
2015-11-08 01:00,0,0,0,14.021,0
2015-11-08 02:00,0,0,0,13.904,0
2015-11-08 03:00,0,0,0,13.847,0
2015-11-08 04:00,0,0,0,14.204,0
2015-11-08 05:00,0,0,0.001,14.452,0
2015-11-08 06:00,0.147,0.147,0.033,15.445,0
2015-11-08 07:00,0.394,0.403,0.056,17.130,0
2015-11-08 08:00,0.550,0.579,0.081,18.389,0
2015-11-08 09:00,0.647,0.697,0.102,19.643,0
2015-11-08 10:00,0.684,0.738,0.118,20.324,0
2015-11-08 11:00,0.658,0.683,0.135,20.523,0
2015-11-08 12:00,0.472,0.380,0.185,20.401,0
2015-11-08 13:00,0.306,0.199,0.163,19.954,0
2015-11-08 14:00,0.213,0.159,0.096,18.987,0
2015-11-08 15:00,0.026,0.025,0.024,17.453,0
2015-11-08 16:00,0,0,0,16.666,0
2015-11-08 17:00,0,0,0,16.450,0
2015-11-08 18:00,0,0,0,16.296,0
2015-11-08 19:00,0,0,0,16.275,0
2015-11-08 20:00,0,0,0,16.233,0
2015-11-08 21:00,0,0,0,16.223,0
2015-11-08 22:00,0,0,0,16.100,0
2015-11-08 23:00,0,0,0,15.934,0
2015-11-09 00:00,0,0,0,15.757,0
2015-11-09 01:00,0,0,0,15.588,0
2015-11-09 02:00,0,0,0,15.481,0
2015-11-09 03:00,0,0,0,15.355,0
2015-11-09 04:00,0,0,0,15.265,0
2015-11-09 05:00,0,0,0.001,15.112,0
2015-11-09 06:00,0.142,0.142,0.032,15.955,0
2015-11-09 07:00,0.389,0.399,0.055,17.401,0
2015-11-09 08:00,0.545,0.571,0.083,18.449,0
2015-11-09 09:00,0.640,0.684,0.105,19.547,0
2015-11-09 10:00,0.677,0.723,0.122,20.312,0
2015-11-09 11:00,0.653,0.675,0.136,20.515,0
2015-11-09 12:00,0.581,0.573,0.136,20.419,0
2015-11-09 13:00,0.453,0.415,0.124,20.052,0
2015-11-09 14:00,0.254,0.204,0.097,19.284,0
2015-11-09 15:00,0.022,0.022,0.023,17.752,0
2015-11-09 16:00,0,0,0,17.202,0
2015-11-09 17:00,0,0,0,17.034,0
2015-11-09 18:00,0,0,0,17.009,0
2015-11-09 19:00,0,0,0,16.778,0
2015-11-09 20:00,0,0,0,16.400,0
2015-11-09 21:00,0,0,0,15.987,0
2015-11-09 22:00,0,0,0,15.808,0
2015-11-09 23:00,0,0,0,15.798,0
2015-11-10 00:00,0,0,0,15.602,0
2015-11-10 01:00,0,0,0,15.472,0
2015-11-10 02:00,0,0,0,15.400,0
2015-11-10 03:00,0,0,0,15.573,0
2015-11-10 04:00,0,0,0,15.686,0
2015-11-10 05:00,0,0,0,15.903,0
2015-11-10 06:00,0.124,0.123,0.034,16.729,0
2015-11-10 07:00,0.364,0.363,0.064,18.338,0
2015-11-10 08:00,0.537,0.562,0.085,19.414,0
2015-11-10 09:00,0.624,0.657,0.112,20.149,0
2015-11-10 10:00,0.662,0.695,0.130,20.580,0
2015-11-10 11:00,0.660,0.695,0.128,20.646,0
2015-11-10 12:00,0.586,0.585,0.131,20.389,0
2015-11-10 13:00,0.386,0.312,0.145,19.963,0
2015-11-10 14:00,0.212,0.156,0.098,19.234,0
2015-11-10 15:00,0.013,0.012,0.020,17.602,0
2015-11-10 16:00,0,0,0,16.723,0
2015-11-10 17:00,0,0,0,16.494,0
2015-11-10 18:00,0,0,0,16.435,0
2015-11-10 19:00,0,0,0,16.470,0
2015-11-10 20:00,0,0,0,16.384,0
2015-11-10 21:00,0,0,0,16.263,0
2015-11-10 22:00,0,0,0,16.189,0
2015-11-10 23:00,0,0,0,16.165,0
2015-11-11 00:00,0,0,0,16.185,0
2015-11-11 01:00,0,0,0,16.225,0
2015-11-11 02:00,0,0,0,16.246,0
2015-11-11 03:00,0,0,0,16.267,0
2015-11-11 04:00,0,0,0,16.287,0
2015-11-11 05:00,0,0,0,16.302,0
2015-11-11 06:00,0.118,0.115,0.034,16.931,0
2015-11-11 07:00,0.367,0.372,0.060,18.733,0
2015-11-11 08:00,0.539,0.571,0.079,19.968,0
2015-11-11 09:00,0.637,0.694,0.097,21.065,0
2015-11-11 10:00,0.670,0.725,0.118,21.831,0
2015-11-11 11:00,0.649,0.682,0.131,22.163,0
2015-11-11 12:00,0.570,0.565,0.135,22.123,0
2015-11-11 13:00,0.426,0.382,0.128,21.737,0
2015-11-11 14:00,0.222,0.171,0.096,20.714,0
2015-11-11 15:00,0.005,0.006,0.016,18.873,0
2015-11-11 16:00,0,0,0,17.976,0
2015-11-11 17:00,0,0,0,17.854,0
2015-11-11 18:00,0,0,0,17.855,0
2015-11-11 19:00,0,0,0,17.894,0
2015-11-11 20:00,0,0,0,17.901,0
2015-11-11 21:00,0,0,0,17.894,0
2015-11-11 22:00,0,0,0,17.923,0
2015-11-11 23:00,0,0,0,17.913,0
2015-11-12 00:00,0,0,0,17.843,0
2015-11-12 01:00,0,0,0,17.700,0
2015-11-12 02:00,0,0,0,17.508,0
2015-11-12 03:00,0,0,0,17.247,0
2015-11-12 04:00,0,0,0,16.902,0
2015-11-12 05:00,0,0,0,16.600,0
2015-11-12 06:00,0.101,0.095,0.036,16.973,0
